model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
Li100Lo20,ufscc,64,1.920,2015-09-02.20:16:41,10000,4000000,15920000,14280804,56849417,1,0,14161294,7596084,11700581
Li10Lo200,ufscc,64,1.230,2015-09-02.20:16:43,100,4000000,15200000,8615364,32877057,1,0,9547636,5561690,7614033
Li125Lo16,ufscc,64,2.420,2015-09-02.20:16:47,15625,4000000,15936000,15112013,60226147,1,0,14077334,7690840,12306123
Li16Lo125,ufscc,64,1.350,2015-09-02.20:16:49,256,4000000,15500000,9479052,36840790,1,0,10504360,5878463,8312082
Li200Lo10,ufscc,64,2.910,2015-09-02.20:16:52,40000,4000000,15960000,18742410,74798001,1,0,17398162,8760567,15422642
Li20Lo100,ufscc,64,1.420,2015-09-02.20:16:56,400,4000000,15600000,9947565,38888669,1,0,10604719,6131753,8619679
Li25Lo80,ufscc,64,1.460,2015-09-02.20:16:58,625,4000000,15680000,10284162,40384529,1,0,11104072,6228952,8883629
Li30Lo67,ufscc,64,1.530,2015-09-02.20:17:00,900,4040100,15891060,10601183,41760073,1,0,11442589,6331093,9105430
Li40Lo50,ufscc,64,1.600,2015-09-02.20:17:03,1600,4000000,15800000,11281973,44582568,1,0,11472469,6577493,9410887
Li50Lo40,ufscc,64,1.680,2015-09-02.20:17:05,2500,4000000,15840000,11437846,45310713,1,0,12160367,6618762,9664582
Li67Lo30,ufscc,64,2.000,2015-09-02.20:17:09,4489,4040100,16039800,13111946,52103434,1,0,13558949,7109217,10802737
Li80Lo25,ufscc,64,1.850,2015-09-02.20:17:11,6400,4000000,15900000,12678895,50417189,1,0,12867221,7056520,10460206
L100L100T4,renault,1,2.190,2015-09-02.20:17:13,31,316231,938492,316231,938492,1,-1,-1,-1,-1
L10L10T10,renault,1,1.950,2015-09-02.20:17:15,2047,247687,742940,247687,742940,1,-1,-1,-1,-1
L15L15T10,renault,1,2.670,2015-09-02.20:17:18,2047,524032,1571840,524032,1571840,1,-1,-1,-1,-1
L1750L1750T0,renault,1,9.340,2015-09-02.20:17:28,1,3066001,6132002,3066001,6132002,1,-1,-1,-1,-1
L1750L1750T1,renault,1,32.450,2015-09-02.20:18:00,3,9198003,24528008,9198003,24528008,1,-1,-1,-1,-1
L20L20T12,renault,1,10.290,2015-09-02.20:18:10,8191,3612231,10836252,3612231,10836252,1,-1,-1,-1,-1
L350L350T4,renault,1,14.340,2015-09-02.20:18:25,31,3819231,11334492,3819231,11334492,1,-1,-1,-1,-1
L4L4T16,renault,1,9.130,2015-09-02.20:18:34,131071,3276775,9830300,3276775,9830300,1,-1,-1,-1,-1
L80L80T8,renault,1,10.570,2015-09-02.20:18:45,511,3352671,10051452,3352671,10051452,1,-1,-1,-1,-1
Li100Lo20,renault,1,14.710,2015-09-02.20:19:00,10000,4000000,15920000,4000000,15920000,1,-1,-1,-1,-1
Li10Lo200,renault,1,16.550,2015-09-02.20:19:16,100,4000000,15200000,4000000,15200000,1,-1,-1,-1,-1
Li125Lo16,renault,1,15.140,2015-09-02.20:19:31,15625,4000000,15936000,4000000,15936000,1,-1,-1,-1,-1
Li16Lo125,renault,1,17.540,2015-09-02.20:19:49,256,4000000,15500000,4000000,15500000,1,-1,-1,-1,-1
Li200Lo10,renault,1,14.670,2015-09-02.20:20:04,40000,4000000,15960000,4000000,15960000,1,-1,-1,-1,-1
Li20Lo100,renault,1,17.650,2015-09-02.20:20:22,400,4000000,15600000,4000000,15600000,1,-1,-1,-1,-1
Li25Lo80,renault,1,16.190,2015-09-02.20:20:38,625,4000000,15680000,4000000,15680000,1,-1,-1,-1,-1
Li30Lo67,renault,1,15.580,2015-09-02.20:20:53,900,4040100,15891060,4040100,15891060,1,-1,-1,-1,-1
Li40Lo50,renault,1,20.150,2015-09-02.20:21:14,1600,4000000,15800000,4000000,15800000,1,-1,-1,-1,-1
Li50Lo40,renault,1,15.090,2015-09-02.20:21:29,2500,4000000,15840000,4000000,15840000,1,-1,-1,-1,-1
Li67Lo30,renault,1,15.140,2015-09-02.20:21:44,4489,4040100,16039800,4040100,16039800,1,-1,-1,-1,-1
Li80Lo25,renault,1,15.270,2015-09-02.20:21:59,6400,4000000,15900000,4000000,15900000,1,-1,-1,-1,-1
L100L100T4,renault,64,0.400,2015-09-02.20:22:01,31,316231,938492,3438776,12422372,1,-1,-1,-1,-1
L10L10T10,renault,64,0.270,2015-09-02.20:22:01,2047,247687,742940,871975,3002672,1,-1,-1,-1,-1
L15L15T10,renault,64,0.320,2015-09-02.20:22:03,2047,524032,1571840,2064422,7186990,1,-1,-1,-1,-1
L1750L1750T0,renault,64,13.320,2015-09-02.20:22:18,1,3066001,6132002,194595044,389190088,1,-1,-1,-1,-1
L1750L1750T1,renault,64,25.570,2015-09-02.20:22:44,3,9198003,24528008,389908061,1167184116,1,-1,-1,-1,-1
L20L20T12,renault,64,0.750,2015-09-02.20:22:46,8191,3612231,10836252,10601583,36024966,1,-1,-1,-1,-1
L350L350T4,renault,64,3.330,2015-09-02.20:22:50,31,3819231,11334492,45918231,167044678,1,-1,-1,-1,-1
L4L4T16,renault,64,0.600,2015-09-02.20:22:51,131071,3276775,9830300,7542339,24215124,1,-1,-1,-1,-1
L80L80T8,renault,64,0.980,2015-09-02.20:22:53,511,3352671,10051452,13392745,47148426,1,-1,-1,-1,-1
Li100Lo20,renault,64,6.510,2015-09-02.20:23:01,10000,4000000,15920000,100798985,400995848,1,-1,-1,-1,-1
Li10Lo200,renault,64,4.410,2015-09-02.20:23:06,100,4000000,15200000,60473498,220217190,1,-1,-1,-1,-1
Li125Lo16,renault,64,6.280,2015-09-02.20:23:14,15625,4000000,15936000,94983698,378395524,1,-1,-1,-1,-1
Li16Lo125,renault,64,4.980,2015-09-02.20:23:19,256,4000000,15500000,67843221,259182213,1,-1,-1,-1,-1
Li200Lo10,renault,64,5.950,2015-09-02.20:23:26,40000,4000000,15960000,90258970,360261063,1,-1,-1,-1,-1
Li20Lo100,renault,64,4.570,2015-09-02.20:23:31,400,4000000,15600000,64363154,247542143,1,-1,-1,-1,-1
Li25Lo80,renault,64,5.850,2015-09-02.20:23:39,625,4000000,15680000,84661562,330795709,1,-1,-1,-1,-1
Li30Lo67,renault,64,5.370,2015-09-02.20:23:45,900,4040100,15891060,79204278,309824776,1,-1,-1,-1,-1
Li40Lo50,renault,64,6.250,2015-09-02.20:23:52,1600,4000000,15800000,94743815,373700033,1,-1,-1,-1,-1
Li50Lo40,renault,64,6.020,2015-09-02.20:23:59,2500,4000000,15840000,91300275,360929446,1,-1,-1,-1,-1
Li67Lo30,renault,64,6.310,2015-09-02.20:24:07,4489,4040100,16039800,98384579,390287518,1,-1,-1,-1,-1
Li80Lo25,renault,64,5.630,2015-09-02.20:24:13,6400,4000000,15900000,85705265,340118335,1,-1,-1,-1,-1
L100L100T4,tarjan,1,1.220,2015-09-02.20:46:46,31,316231,938492,316231,938492,1,-1,-1,-1,-1
L10L10T10,tarjan,1,1.010,2015-09-02.20:46:47,2047,247687,742940,247687,742940,1,-1,-1,-1,-1
L15L15T10,tarjan,1,1.620,2015-09-02.20:46:49,2047,524032,1571840,524032,1571840,1,-1,-1,-1,-1
L1750L1750T0,tarjan,1,7.700,2015-09-02.20:46:57,1,3066001,6132002,3066001,6132002,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,27.600,2015-09-02.20:47:24,3,9198003,24528008,9198003,24528008,1,-1,-1,-1,-1
L20L20T12,tarjan,1,8.150,2015-09-02.20:47:33,8191,3612231,10836252,3612231,10836252,1,-1,-1,-1,-1
L350L350T4,tarjan,1,10.220,2015-09-02.20:47:43,31,3819231,11334492,3819231,11334492,1,-1,-1,-1,-1
L4L4T16,tarjan,1,7.560,2015-09-02.20:47:50,131071,3276775,9830300,3276775,9830300,1,-1,-1,-1,-1
L80L80T8,tarjan,1,7.970,2015-09-02.20:47:59,511,3352671,10051452,3352671,10051452,1,-1,-1,-1,-1
Li100Lo20,tarjan,1,12.570,2015-09-02.20:48:11,10000,4000000,15920000,4000000,15920000,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,14.720,2015-09-02.20:48:26,100,4000000,15200000,4000000,15200000,1,-1,-1,-1,-1
Li125Lo16,tarjan,1,11.500,2015-09-02.20:48:38,15625,4000000,15936000,4000000,15936000,1,-1,-1,-1,-1
Li16Lo125,tarjan,1,13.700,2015-09-02.20:48:51,256,4000000,15500000,4000000,15500000,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,14.250,2015-09-02.20:49:06,40000,4000000,15960000,4000000,15960000,1,-1,-1,-1,-1
Li20Lo100,tarjan,1,13.490,2015-09-02.20:49:19,400,4000000,15600000,4000000,15600000,1,-1,-1,-1,-1
Li25Lo80,tarjan,1,13.540,2015-09-02.20:49:33,625,4000000,15680000,4000000,15680000,1,-1,-1,-1,-1
Li30Lo67,tarjan,1,14.130,2015-09-02.20:49:47,900,4040100,15891060,4040100,15891060,1,-1,-1,-1,-1
Li40Lo50,tarjan,1,12.720,2015-09-02.20:50:00,1600,4000000,15800000,4000000,15800000,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,12.530,2015-09-02.20:50:12,2500,4000000,15840000,4000000,15840000,1,-1,-1,-1,-1
Li67Lo30,tarjan,1,12.390,2015-09-02.20:50:25,4489,4040100,16039800,4040100,16039800,1,-1,-1,-1,-1
Li80Lo25,tarjan,1,11.830,2015-09-02.20:50:37,6400,4000000,15900000,4000000,15900000,1,-1,-1,-1,-1
L100L100T4,ufscc,1,2.940,2015-09-02.20:50:40,31,316231,938492,316231,938493,1,0,306000,316262,316231
L10L10T10,ufscc,1,2.720,2015-09-02.20:50:43,2047,247687,742940,247687,742941,1,0,245520,249734,247687
L15L15T10,ufscc,1,3.340,2015-09-02.20:50:46,2047,524032,1571840,524032,1571841,1,0,521730,526079,524032
L1750L1750T0,ufscc,1,8.830,2015-09-02.20:50:55,1,3066001,6132002,3066001,6132003,1,0,0,3066002,3066001
L1750L1750T1,ufscc,1,26.500,2015-09-02.20:51:22,3,9198003,24528008,9198003,24528009,1,0,6132000,9198006,9198003
L20L20T12,ufscc,1,10.160,2015-09-02.20:51:32,8191,3612231,10836252,3612231,10836253,1,0,3603600,3620422,3612231
L350L350T4,ufscc,1,12.620,2015-09-02.20:51:45,31,3819231,11334492,3819231,11334493,1,0,3696000,3819262,3819231
L4L4T16,ufscc,1,9.570,2015-09-02.20:51:54,131071,3276775,9830300,3276775,9830301,1,0,3145680,3407846,3276775
L80L80T8,ufscc,1,9.830,2015-09-02.20:52:04,511,3352671,10051452,3352671,10051453,1,0,3345600,3353182,3352671
Li100Lo20,ufscc,1,15.500,2015-09-02.20:52:20,10000,4000000,15920000,4000000,15920001,1,0,7910001,4010000,4000000
Li10Lo200,ufscc,1,17.160,2015-09-02.20:52:37,100,4000000,15200000,4000000,15200001,1,0,7199901,4000100,4000000
Li125Lo16,ufscc,1,15.290,2015-09-02.20:52:52,15625,4000000,15936000,4000000,15936001,1,0,7920376,4015625,4000000
Li16Lo125,ufscc,1,16.810,2015-09-02.20:53:09,256,4000000,15500000,4000000,15500001,1,0,7499745,4000256,4000000
Li200Lo10,ufscc,1,15.020,2015-09-02.20:53:24,40000,4000000,15960000,4000000,15960001,1,0,7920001,4040000,4000000
Li20Lo100,ufscc,1,15.990,2015-09-02.20:53:41,400,4000000,15600000,4000000,15600001,1,0,7599601,4000400,4000000
Li25Lo80,ufscc,1,15.870,2015-09-02.20:53:56,625,4000000,15680000,4000000,15680001,1,0,7679376,4000625,4000000
Li30Lo67,ufscc,1,15.980,2015-09-02.20:54:13,900,4040100,15891060,4040100,15891061,1,0,7809961,4041000,4040100
Li40Lo50,ufscc,1,15.860,2015-09-02.20:54:29,1600,4000000,15800000,4000000,15800001,1,0,7798401,4001600,4000000
Li50Lo40,ufscc,1,15.990,2015-09-02.20:54:45,2500,4000000,15840000,4000000,15840001,1,0,7837501,4002500,4000000
Li67Lo30,ufscc,1,15.980,2015-09-02.20:55:01,4489,4040100,16039800,4040100,16039801,1,0,7955112,4044589,4040100
Li80Lo25,ufscc,1,15.680,2015-09-02.20:55:16,6400,4000000,15900000,4000000,15900001,1,0,7893601,4006400,4000000
L100L100T4,ufscc,2,2.880,2015-09-02.20:55:19,31,316231,938492,402524,1192010,1,0,307651,332933,388891
L10L10T10,ufscc,2,2.550,2015-09-02.20:55:22,2047,247687,742940,247888,743746,1,0,245569,249833,247796
L15L15T10,ufscc,2,2.880,2015-09-02.20:55:25,2047,524032,1571840,524797,1574854,1,0,522253,526438,524717
L1750L1750T0,ufscc,2,6.180,2015-09-02.20:55:31,1,3066001,6132002,3067696,6135394,1,0,0,3066969,3066760
L1750L1750T1,ufscc,2,20.630,2015-09-02.20:55:52,3,9198003,24528008,12020344,31605142,1,0,6131999,9775439,11442912
L20L20T12,ufscc,2,6.920,2015-09-02.20:55:59,8191,3612231,10836252,3613699,10842006,1,0,3603642,3621517,3612611
L350L350T4,ufscc,2,8.390,2015-09-02.20:56:08,31,3819231,11334492,3846218,11442442,1,0,3697555,3824311,3841939
L4L4T16,ufscc,2,8.680,2015-09-02.20:56:17,131071,3276775,9830300,4642294,13960666,1,0,3319874,3887952,4322827
L80L80T8,ufscc,2,7.290,2015-09-02.20:56:24,511,3352671,10051452,3365019,10100846,1,0,3348709,3355875,3364053
Li100Lo20,ufscc,2,9.860,2015-09-02.20:56:34,10000,4000000,15920000,4000813,15923254,1,0,7910076,4010430,4000433
Li10Lo200,ufscc,2,12.720,2015-09-02.20:56:47,100,4000000,15200000,5370238,20418096,1,0,7807449,4401495,5288762
Li125Lo16,ufscc,2,14.040,2015-09-02.20:57:01,15625,4000000,15936000,6280266,25041006,1,0,8021675,4191666,6170990
Li16Lo125,ufscc,2,10.650,2015-09-02.20:57:12,256,4000000,15500000,4017062,15556844,1,0,7500373,4006979,4010784
Li200Lo10,ufscc,2,9.550,2015-09-02.20:57:21,40000,4000000,15960000,4002174,15968698,1,0,7920488,4041185,4001357
Li20Lo100,ufscc,2,10.860,2015-09-02.20:57:32,400,4000000,15600000,4145780,16183122,1,0,7637464,4045278,4144810
Li25Lo80,ufscc,2,10.860,2015-09-02.20:57:43,625,4000000,15680000,4330673,16890949,1,0,7904279,4123574,4325547
Li30Lo67,ufscc,2,11.840,2015-09-02.20:57:55,900,4040100,15891060,4857366,19107266,1,0,7875060,4148369,4798328
Li40Lo50,ufscc,2,10.180,2015-09-02.20:58:06,1600,4000000,15800000,4098579,16189660,1,0,7816517,4036909,4067622
Li50Lo40,ufscc,2,13.630,2015-09-02.20:58:19,2500,4000000,15840000,5773211,22896657,1,0,9486396,5349144,5661440
Li67Lo30,ufscc,2,11.080,2015-09-02.20:58:30,4489,4040100,16039800,4640447,18440753,1,0,7957981,4576303,4110721
Li80Lo25,ufscc,2,9.820,2015-09-02.20:58:40,6400,4000000,15900000,4003874,15915498,1,0,7893880,4007439,4003078
L100L100T4,ufscc,4,1.830,2015-09-02.20:58:42,31,316231,938492,328523,981734,1,0,308724,322112,321058
L10L10T10,ufscc,4,1.780,2015-09-02.20:58:44,2047,247687,742940,248288,745348,1,0,245626,249868,248189
L15L15T10,ufscc,4,2.030,2015-09-02.20:58:47,2047,524032,1571840,559849,1677402,1,0,527834,540134,549439
L1750L1750T0,ufscc,4,3.940,2015-09-02.20:58:51,1,3066001,6132002,3587829,7175662,1,0,0,3133308,3547721
L1750L1750T1,ufscc,4,11.230,2015-09-02.20:59:02,3,9198003,24528008,12548143,32096100,1,0,6146837,9836472,11921650
L20L20T12,ufscc,4,4.110,2015-09-02.20:59:06,8191,3612231,10836252,3825986,11462216,1,0,3651564,3731779,3747940
L350L350T4,ufscc,4,4.960,2015-09-02.20:59:11,31,3819231,11334492,4084416,12395236,1,0,3779182,3917860,4009730
L4L4T16,ufscc,4,5.370,2015-09-02.20:59:17,131071,3276775,9830300,4499882,13647114,1,0,3526038,3974242,4150165
L80L80T8,ufscc,4,4.270,2015-09-02.20:59:21,511,3352671,10051452,3617863,10965506,1,0,3368955,3423106,3562353
Li100Lo20,ufscc,4,6.440,2015-09-02.20:59:28,10000,4000000,15920000,4803804,19127595,1,0,8181948,4434777,4498371
Li10Lo200,ufscc,4,7.110,2015-09-02.20:59:35,100,4000000,15200000,5327010,20372516,1,0,7726624,4611278,5047969
Li125Lo16,ufscc,4,6.560,2015-09-02.20:59:42,15625,4000000,15936000,4834022,19261629,1,0,8186307,4285841,4635008
Li16Lo125,ufscc,4,6.780,2015-09-02.20:59:49,256,4000000,15500000,4855836,18827688,1,0,7511634,4123692,4737146
Li200Lo10,ufscc,4,6.540,2015-09-02.20:59:55,40000,4000000,15960000,4755909,18977598,1,0,8206692,4317711,4510368
Li20Lo100,ufscc,4,6.740,2015-09-02.21:00:02,400,4000000,15600000,4797617,18766997,1,0,7794472,4404049,4410323
Li25Lo80,ufscc,4,8.340,2015-09-02.21:00:11,625,4000000,15680000,6583421,25848580,1,0,8995880,4578485,6503210
Li30Lo67,ufscc,4,6.220,2015-09-02.21:00:17,900,4040100,15891060,4551180,17901493,1,0,7951580,4245274,4420883
Li40Lo50,ufscc,4,6.180,2015-09-02.21:00:24,1600,4000000,15800000,4528541,17884342,1,0,7800289,4478788,4051176
Li50Lo40,ufscc,4,6.330,2015-09-02.21:00:30,2500,4000000,15840000,4514396,17881989,1,0,7972165,4180489,4348782
Li67Lo30,ufscc,4,6.930,2015-09-02.21:00:37,4489,4040100,16039800,5197106,20637877,1,0,7983411,4106035,5151196
Li80Lo25,ufscc,4,6.010,2015-09-02.21:00:43,6400,4000000,15900000,4372456,17382367,1,0,8011287,4161997,4250683
L100L100T4,ufscc,6,1.740,2015-09-02.21:00:45,31,316231,938492,401995,1216756,1,0,318360,359676,364886
L10L10T10,ufscc,6,1.720,2015-09-02.21:00:47,2047,247687,742940,331627,1005090,1,0,262882,276498,311469
L15L15T10,ufscc,6,1.820,2015-09-02.21:00:49,2047,524032,1571840,646898,1950972,1,0,534752,574264,605645
L1750L1750T0,ufscc,6,3.150,2015-09-02.21:00:52,1,3066001,6132002,3460308,6920622,1,0,0,3154740,3411553
L1750L1750T1,ufscc,6,7.560,2015-09-02.21:01:00,3,9198003,24528008,11186655,29294006,1,0,6205901,9537730,11041545
L20L20T12,ufscc,6,3.710,2015-09-02.21:01:04,8191,3612231,10836252,4237750,12702196,1,0,3693566,3880494,4035953
L350L350T4,ufscc,6,4.060,2015-09-02.21:01:08,31,3819231,11334492,4545084,13717782,1,0,3785745,4029993,4375182
L4L4T16,ufscc,6,3.380,2015-09-02.21:01:12,131071,3276775,9830300,3771172,11386878,1,0,3228206,3602238,3664778
L80L80T8,ufscc,6,3.490,2015-09-02.21:01:15,511,3352671,10051452,3701705,11208720,1,0,3386885,3547835,3531355
Li100Lo20,ufscc,6,5.600,2015-09-02.21:01:21,10000,4000000,15920000,5394371,21468452,1,0,8246413,4670353,4811896
Li10Lo200,ufscc,6,4.920,2015-09-02.21:01:26,100,4000000,15200000,4686422,17848306,1,0,7372166,4287028,4381845
Li125Lo16,ufscc,6,5.710,2015-09-02.21:01:32,15625,4000000,15936000,6162772,24563846,1,0,9417213,5230844,5856381
Li16Lo125,ufscc,6,5.130,2015-09-02.21:01:37,256,4000000,15500000,5002167,19395740,1,0,7715126,4285707,4764111
Li200Lo10,ufscc,6,5.990,2015-09-02.21:01:43,40000,4000000,15960000,5881977,23470009,1,0,8559813,4663520,5508333
Li20Lo100,ufscc,6,5.040,2015-09-02.21:01:49,400,4000000,15600000,4975201,19406100,1,0,7854971,4540736,4494837
Li25Lo80,ufscc,6,4.810,2015-09-02.21:01:54,625,4000000,15680000,4669087,18317643,1,0,7777930,4294132,4421405
Li30Lo67,ufscc,6,5.290,2015-09-02.21:01:59,900,4040100,15891060,5416705,21350805,1,0,8357704,4651090,5052314
Li40Lo50,ufscc,6,5.110,2015-09-02.21:02:04,1600,4000000,15800000,4800759,18960284,1,0,7878673,4271001,4509315
Li50Lo40,ufscc,6,4.960,2015-09-02.21:02:09,2500,4000000,15840000,5105565,20233499,1,0,8255563,4397031,4910551
Li67Lo30,ufscc,6,5.000,2015-09-02.21:02:15,4489,4040100,16039800,5103894,20278498,1,0,8426686,4575725,4658643
Li80Lo25,ufscc,6,5.050,2015-09-02.21:02:20,6400,4000000,15900000,4967849,19747706,1,0,8058656,4451078,4559683
L100L100T4,ufscc,8,1.710,2015-09-02.21:02:22,31,316231,938492,432145,1325606,1,0,346837,369402,382807
L10L10T10,ufscc,8,1.650,2015-09-02.21:02:24,2047,247687,742940,305630,923200,1,0,251409,272949,287669
L15L15T10,ufscc,8,1.810,2015-09-02.21:02:26,2047,524032,1571840,690230,2093488,1,0,549225,577651,651830
L1750L1750T0,ufscc,8,3.020,2015-09-02.21:02:29,1,3066001,6132002,3476260,6952528,1,0,0,3170816,3413241
L1750L1750T1,ufscc,8,6.770,2015-09-02.21:02:36,3,9198003,24528008,12360397,36331636,1,0,7389624,10148570,11891446
L20L20T12,ufscc,8,3.130,2015-09-02.21:02:39,8191,3612231,10836252,4140671,12646140,1,0,3652630,3840322,3941082
L350L350T4,ufscc,8,4.100,2015-09-02.21:02:43,31,3819231,11334492,5918390,17979170,1,0,4511396,4471149,5462022
L4L4T16,ufscc,8,3.350,2015-09-02.21:02:47,131071,3276775,9830300,4409809,13505158,1,0,3301558,3821492,4149401
L80L80T8,ufscc,8,3.080,2015-09-02.21:02:50,511,3352671,10051452,4011656,12236780,1,0,3474375,3618977,3763059
Li100Lo20,ufscc,8,4.800,2015-09-02.21:02:55,10000,4000000,15920000,5845854,23272355,1,0,8704372,4882487,5285428
Li10Lo200,ufscc,8,4.500,2015-09-02.21:03:00,100,4000000,15200000,5177342,19702350,1,0,7420664,4379395,4891132
Li125Lo16,ufscc,8,5.470,2015-09-02.21:03:05,15625,4000000,15936000,6800568,27087306,1,0,8958336,4807716,6338277
Li16Lo125,ufscc,8,4.320,2015-09-02.21:03:10,256,4000000,15500000,5082168,19723577,1,0,7895070,4341769,4925504
Li200Lo10,ufscc,8,5.190,2015-09-02.21:03:15,40000,4000000,15960000,6339859,25301070,1,0,8530610,4971309,5567636
Li20Lo100,ufscc,8,4.580,2015-09-02.21:03:20,400,4000000,15600000,5347369,20857750,1,0,7978477,4459909,4871512
Li25Lo80,ufscc,8,4.490,2015-09-02.21:03:24,625,4000000,15680000,5365549,21032467,1,0,8119978,4620584,4834447
Li30Lo67,ufscc,8,4.540,2015-09-02.21:03:29,900,4040100,15891060,5318574,20924639,1,0,8224178,4441970,5013174
Li40Lo50,ufscc,8,4.670,2015-09-02.21:03:34,1600,4000000,15800000,5475711,21642976,1,0,8411559,4682655,4982494
Li50Lo40,ufscc,8,4.650,2015-09-02.21:03:39,2500,4000000,15840000,5285619,20933728,1,0,8283202,4508394,4867124
Li67Lo30,ufscc,8,5.010,2015-09-02.21:03:44,4489,4040100,16039800,5753683,22851507,1,0,8479107,4624017,5401298
Li80Lo25,ufscc,8,5.460,2015-09-02.21:03:50,6400,4000000,15900000,6980733,27785228,1,0,8956581,5293607,6210604
L100L100T4,ufscc,12,0.910,2015-09-02.21:03:51,31,316231,938492,408621,1247416,1,0,327119,347219,383677
L10L10T10,ufscc,12,0.920,2015-09-02.21:03:52,2047,247687,742940,323974,991816,1,0,261533,286498,292462
L15L15T10,ufscc,12,1.010,2015-09-02.21:03:53,2047,524032,1571840,728395,2232018,1,0,550425,601562,665572
L1750L1750T0,ufscc,12,1.940,2015-09-02.21:03:55,1,3066001,6132002,3703653,7407318,1,0,0,3226464,3613478
L1750L1750T1,ufscc,12,5.350,2015-09-02.21:04:01,3,9198003,24528008,11398485,31833988,1,0,6497501,9792221,11210023
L20L20T12,ufscc,12,2.530,2015-09-02.21:04:03,8191,3612231,10836252,4978320,15093920,1,0,3863867,4133590,4579168
L350L350T4,ufscc,12,2.680,2015-09-02.21:04:06,31,3819231,11334492,5037443,15431738,1,0,4045449,4371656,4390285
L4L4T16,ufscc,12,2.920,2015-09-02.21:04:09,131071,3276775,9830300,5585239,17126542,1,0,3573684,4304034,5056674
L80L80T8,ufscc,12,2.340,2015-09-02.21:04:12,511,3352671,10051452,4343076,13271418,1,0,3537658,3740924,4071519
Li100Lo20,ufscc,12,4.390,2015-09-02.21:04:16,10000,4000000,15920000,6781492,27007305,1,0,8842999,5205405,5579792
Li10Lo200,ufscc,12,3.750,2015-09-02.21:04:20,100,4000000,15200000,5566401,21155460,1,0,7662761,4503896,5195537
Li125Lo16,ufscc,12,4.940,2015-09-02.21:04:25,15625,4000000,15936000,7546968,30084755,1,0,9119480,5399754,6512632
Li16Lo125,ufscc,12,3.670,2015-09-02.21:04:29,256,4000000,15500000,5710420,22146391,1,0,8117551,4625114,5314061
Li200Lo10,ufscc,12,4.890,2015-09-02.21:04:34,40000,4000000,15960000,7489001,29884704,1,0,9008551,5341792,6400006
Li20Lo100,ufscc,12,3.920,2015-09-02.21:04:38,400,4000000,15600000,6075825,23747531,1,0,8457418,4849962,5466403
Li25Lo80,ufscc,12,4.220,2015-09-02.21:04:43,625,4000000,15680000,6392305,25094329,1,0,8681432,4858384,5796753
Li30Lo67,ufscc,12,3.940,2015-09-02.21:04:47,900,4040100,15891060,6270776,24676264,1,0,8763861,4903349,5473231
Li40Lo50,ufscc,12,3.880,2015-09-02.21:04:51,1600,4000000,15800000,5791861,22864026,1,0,8554135,4645977,5227090
Li50Lo40,ufscc,12,4.380,2015-09-02.21:04:56,2500,4000000,15840000,6581821,26062675,1,0,8792360,5128994,5697975
Li67Lo30,ufscc,12,4.250,2015-09-02.21:05:00,4489,4040100,16039800,6348232,25216973,1,0,8928984,4871698,5723223
Li80Lo25,ufscc,12,4.180,2015-09-02.21:05:04,6400,4000000,15900000,6124713,24352058,1,0,8752053,4790825,5619802
L100L100T4,ufscc,16,0.960,2015-09-02.21:05:06,31,316231,938492,465107,1401488,1,0,334542,367694,417144
L10L10T10,ufscc,16,0.990,2015-09-02.21:05:07,2047,247687,742940,393271,1202736,1,0,277845,308161,348349
L15L15T10,ufscc,16,1.030,2015-09-02.21:05:08,2047,524032,1571840,748728,2274152,1,0,569331,620134,681988
L1750L1750T0,ufscc,16,2.830,2015-09-02.21:05:11,1,3066001,6132002,5888316,11776648,1,0,0,4332808,5440500
L1750L1750T1,ufscc,16,4.260,2015-09-02.21:05:16,3,9198003,24528008,11567331,31216818,1,0,6468298,9967214,11267107
L20L20T12,ufscc,16,2.160,2015-09-02.21:05:18,8191,3612231,10836252,4844757,14758134,1,0,3832922,4157397,4410589
L350L350T4,ufscc,16,2.370,2015-09-02.21:05:20,31,3819231,11334492,4891349,15146718,1,0,4018309,4180616,4708756
L4L4T16,ufscc,16,2.500,2015-09-02.21:05:23,131071,3276775,9830300,5546565,17146614,1,0,3567123,4349048,5013484
L80L80T8,ufscc,16,1.960,2015-09-02.21:05:25,511,3352671,10051452,4251254,13043830,1,0,3503475,3655020,4023509
Li100Lo20,ufscc,16,4.250,2015-09-02.21:05:30,10000,4000000,15920000,7543218,30028070,1,0,9216482,5366465,6291295
Li10Lo200,ufscc,16,3.370,2015-09-02.21:05:33,100,4000000,15200000,6400342,24381062,1,0,7739601,4795378,5703112
Li125Lo16,ufscc,16,4.370,2015-09-02.21:05:38,15625,4000000,15936000,8117978,32350778,1,0,9837088,5535221,7139985
Li16Lo125,ufscc,16,3.340,2015-09-02.21:05:42,256,4000000,15500000,6390748,24844115,1,0,8446572,4843074,5792434
Li200Lo10,ufscc,16,5.020,2015-09-02.21:05:47,40000,4000000,15960000,9600091,38317294,1,0,10729427,6038372,8208164
